id,source_drug_id,target_drug_id
1147,DB00015,DB01357
1148,DB00015,DB04573
1149,DB00015,DB04574
1150,DB00015,DB04575
1151,DB00015,DB07931
1152,DB00015,DB09317
1153,DB00015,DB09318
1154,DB00015,DB09369
1155,DB00015,DB09381
1156,DB00015,DB11478
1157,DB00015,DB11674
1158,DB00015,DB12487
1159,DB00015,DB13143
1160,DB00015,DB13386
1161,DB00015,DB13418
1162,DB00015,DB13952
1163,DB00015,DB13953
1164,DB00015,DB13954
1165,DB00015,DB13956
1166,DB00015,DB15334
1167,DB00015,DB15335
1168,DB00015,DB00159
1169,DB00015,DB00244
1170,DB00015,DB00328
1171,DB00015,DB00461
1172,DB00015,DB00465
1173,DB00015,DB00469
1174,DB00015,DB00482
1175,DB00015,DB00500
1176,DB00015,DB00533
1177,DB00015,DB00554
1178,DB00015,DB00573
1179,DB00015,DB00580
1180,DB00015,DB00586
1181,DB00015,DB00605
1182,DB00015,DB00712
1183,DB00015,DB00749
1184,DB00015,DB00784
1185,DB00015,DB00788
1186,DB00015,DB00795
1187,DB00015,DB00812
1188,DB00015,DB00814
1189,DB00015,DB00821
1190,DB00015,DB00861
1191,DB00015,DB00936
1192,DB00015,DB00939
1193,DB00015,DB00991
1194,DB00015,DB01009
1195,DB00015,DB01014
1196,DB00015,DB01250
1197,DB00015,DB01283
1198,DB00015,DB01397
1199,DB00015,DB01399
1200,DB00015,DB01401
1201,DB00015,DB01419
1202,DB00015,DB01424
1203,DB00015,DB01435
1204,DB00015,DB01600
1205,DB00016,DB00480
1206,DB00016,DB01041
1207,DB00016,DB08910
1208,DB00016,DB00002
1209,DB00016,DB00004
1210,DB00016,DB00007
1211,DB00016,DB00008
1212,DB00016,DB00014
1213,DB00016,DB00023
1214,DB00016,DB00041
1215,DB00016,DB00056
1216,DB00016,DB00059
1217,DB00016,DB00072
1218,DB00016,DB00073
1219,DB00016,DB00081
1220,DB00016,DB00087
1221,DB00016,DB00104
1222,DB00016,DB00105
1223,DB00016,DB00112
1224,DB00016,DB00179
1225,DB00016,DB00188
1226,DB00016,DB00236
1227,DB00016,DB00242
1228,DB00016,DB00248
1229,DB00016,DB00261
1230,DB00016,DB00262
1231,DB00016,DB00269
1232,DB00016,DB00276
1233,DB00016,DB00282
1234,DB00016,DB00290
1235,DB00016,DB00291
1236,DB00016,DB00293
1237,DB00016,DB00305
1238,DB00016,DB00307
1239,DB00016,DB00313
1240,DB00016,DB00317
1241,DB00016,DB00322
1242,DB00016,DB00351
1243,DB00016,DB00352
1244,DB00016,DB00357
1245,DB00016,DB00385
1246,DB00016,DB00398
1247,DB00016,DB00428
1248,DB00016,DB00432
1249,DB00016,DB00441
1250,DB00016,DB00444
1251,DB00016,DB00445
1252,DB00016,DB00488
1253,DB00016,DB00499
1254,DB00016,DB00515
1255,DB00016,DB00523
1256,DB00016,DB00526
1257,DB00016,DB00530
1258,DB00016,DB00539
1259,DB00016,DB00544
1260,DB00016,DB00552
1261,DB00016,DB00563
1262,DB00016,DB00603
1263,DB00016,DB00619
1264,DB00016,DB00631
1265,DB00016,DB00635
1266,DB00016,DB00642
1267,DB00016,DB00648
1268,DB00016,DB00665
1269,DB00016,DB00675
1270,DB00016,DB00694
1271,DB00016,DB00707
1272,DB00016,DB00755
1273,DB00016,DB00762
1274,DB00016,DB00773
1275,DB00016,DB00791
1276,DB00016,DB00851
1277,DB00016,DB00853
1278,DB00016,DB00855
1279,DB00016,DB00860
1280,DB00016,DB00888
1281,DB00016,DB00894
1282,DB00016,DB00928
1283,DB00016,DB00947
1284,DB00016,DB00958
1285,DB00016,DB00959
1286,DB00016,DB00970
1287,DB00016,DB00987
1288,DB00016,DB00990
1289,DB00016,DB00997
1290,DB00016,DB01005
1291,DB00016,DB01006
1292,DB00016,DB01008
1293,DB00016,DB01030
1294,DB00016,DB01033
1295,DB00016,DB01042
1296,DB00016,DB01073
1297,DB00016,DB01101
1298,DB00016,DB01108
1299,DB00016,DB01128
1300,DB00016,DB01157
1301,DB00016,DB01168
1302,DB00016,DB01169
1303,DB00016,DB01177
1304,DB00016,DB01181
1305,DB00017,DB00215
1306,DB00017,DB00472
1307,DB00017,DB00656
1308,DB00017,DB01104
1309,DB00017,DB01175
1310,DB00017,DB04832
1311,DB00017,DB04884
1312,DB00017,DB06731
1313,DB00017,DB08953
1314,DB00017,DB12693
1315,DB00017,DB13233
1316,DB00017,DB00715
1317,DB00017,DB00399
1318,DB00017,DB00630
1319,DB00017,DB00710
1320,DB00017,DB00720
1321,DB00017,DB00884
1322,DB00017,DB01077
1323,DB00017,DB06255
1324,DB00017,DB00282
1325,DB00017,DB01133
1326,DB00017,DB01356
1327,DB00017,DB14507
1328,DB00017,DB14509
1329,DB00017,DB14506
1330,DB00017,DB00091
1331,DB00017,DB00159
1332,DB00017,DB00229
1333,DB00017,DB00244
1334,DB00017,DB00267
1335,DB00017,DB00274
1336,DB00017,DB00300
1337,DB00017,DB00328
1338,DB00017,DB00369
1339,DB00017,DB00384
1340,DB00017,DB00430
1341,DB00017,DB00438
1342,DB00017,DB00447
1343,DB00017,DB00456
1344,DB00017,DB00461
1345,DB00017,DB00465
1346,DB00017,DB00469
1347,DB00017,DB00482
1348,DB00017,DB00493
1349,DB00017,DB00500
1350,DB00017,DB00529
1351,DB00017,DB00533
1352,DB00017,DB00554
1353,DB00017,DB00563
1354,DB00017,DB00567
1355,DB00017,DB00573
1356,DB00017,DB00577
1357,DB00017,DB00580
1358,DB00017,DB00586
1359,DB00017,DB00605
1360,DB00017,DB00626
1361,DB00017,DB00681
1362,DB00017,DB00689
1363,DB00017,DB00712
1364,DB00017,DB00718
1365,DB00017,DB00738
1366,DB00017,DB00742
1367,DB00017,DB00749
1368,DB00017,DB00784
1369,DB00017,DB00787
1370,DB00017,DB00788
1371,DB00017,DB00795
1372,DB00017,DB00812
1373,DB00017,DB00814
1374,DB00017,DB00821
1375,DB00017,DB00833
1376,DB00017,DB00861
1377,DB00017,DB00864
1378,DB00017,DB00903
1379,DB00017,DB00923
1380,DB00017,DB00936
1381,DB00017,DB00939
1382,DB00017,DB00945
1383,DB00017,DB00958
1384,DB00017,DB00991
1385,DB00017,DB00999
1386,DB00017,DB01009
1387,DB00017,DB01014
1388,DB00017,DB01050
1389,DB00017,DB01066
1390,DB00017,DB01072
1391,DB00017,DB01111
1392,DB00017,DB01112
1393,DB00017,DB01139
1394,DB00017,DB01140
1395,DB00017,DB01150
1396,DB00017,DB01212
1397,DB00017,DB01250
1398,DB00017,DB01283
1399,DB00017,DB01326
1400,DB00017,DB01327
1401,DB00017,DB01328
1402,DB00017,DB01329
1403,DB00017,DB01330
1404,DB00017,DB01331
1405,DB00018,DB06643
1406,DB00018,DB00005
1407,DB00018,DB00008
1408,DB00018,DB00011
1409,DB00018,DB00022
1410,DB00018,DB00026
1411,DB00018,DB00033
1412,DB00018,DB00034
1413,DB00018,DB00051
1414,DB00018,DB00056
1415,DB00018,DB00059
1416,DB00018,DB00065
1417,DB00018,DB00068
1418,DB00018,DB00069
1419,DB00018,DB00073
1420,DB00018,DB00074
1421,DB00018,DB00075
1422,DB00018,DB00078
1423,DB00018,DB00081
1424,DB00018,DB00087
1425,DB00018,DB00092
1426,DB00018,DB00095
1427,DB00018,DB00098
1428,DB00018,DB00105
1429,DB00018,DB00111
1430,DB00018,DB00112
1431,DB00018,DB00120
1432,DB00018,DB00180
1433,DB00018,DB00188
1434,DB00018,DB00242
1435,DB00018,DB00262
1436,DB00018,DB00276
1437,DB00018,DB00290
1438,DB00018,DB00291
1439,DB00018,DB00293
1440,DB00018,DB00305
1441,DB00018,DB00307
1442,DB00018,DB00309
1443,DB00018,DB00322
1444,DB00018,DB00328
1445,DB00018,DB00352
1446,DB00018,DB00361
1447,DB00018,DB00380
1448,DB00018,DB00394
1449,DB00018,DB00398
1450,DB00018,DB00428
1451,DB00018,DB00432
1452,DB00018,DB00441
1453,DB00018,DB00443
1454,DB00018,DB00444
1455,DB00018,DB00445
1456,DB00018,DB00446
1457,DB00018,DB00480
1458,DB00018,DB00488
1459,DB00018,DB00495
1460,DB00018,DB00515
1461,DB00018,DB00526
1462,DB00018,DB00531
1463,DB00018,DB00541
1464,DB00018,DB00544
1465,DB00018,DB00550
1466,DB00018,DB00552
1467,DB00018,DB00563
1468,DB00018,DB00564
1469,DB00018,DB00570
1470,DB00018,DB00588
1471,DB00018,DB00591
1472,DB00018,DB00601
1473,DB00018,DB00619
1474,DB00018,DB00620
1475,DB00018,DB00631
1476,DB00018,DB00635
1477,DB00018,DB00642
1478,DB00018,DB00687
1479,DB00018,DB00688
1480,DB00018,DB00694
1481,DB00018,DB00755
1482,DB00018,DB00762
1483,DB00018,DB00763
1484,DB00018,DB00764
1485,DB00018,DB00773
1486,DB00018,DB00795
1487,DB00018,DB00851
1488,DB00018,DB00853
1489,DB00018,DB00859
1490,DB00018,DB00860
1491,DB00018,DB00877
1492,DB00018,DB00888
1493,DB00018,DB00928
1494,DB00018,DB00958
1495,DB00018,DB00959
1496,DB00018,DB00970
1497,DB00018,DB00987
1498,DB00018,DB00993
1499,DB00018,DB00997
1500,DB00018,DB01005
1501,DB00018,DB01008
1502,DB00018,DB01024
1503,DB00018,DB01030
1504,DB00018,DB01033
1505,DB00019,DB00531
1506,DB00019,DB01030
1507,DB00019,DB00008
1508,DB00019,DB00022
1509,DB00019,DB00059
1510,DB00019,DB00061
1511,DB00019,DB00082
1512,DB00019,DB01839
1513,DB00019,DB03394
1514,DB00019,DB04895
1515,DB00019,DB05202
1516,DB00019,DB05321
1517,DB00019,DB05860
1518,DB00019,DB06022
1519,DB00019,DB06293
1520,DB00019,DB06325
1521,DB00019,DB06611
1522,DB00019,DB06811
1523,DB00019,DB08894
1524,DB00019,DB08904
1525,DB00019,DB09107
1526,DB00019,DB09122
1527,DB00019,DB09208
1528,DB00019,DB09287
1529,DB00019,DB09329
1530,DB00019,DB11077
1531,DB00019,DB11567
1532,DB00019,DB11661
1533,DB00019,DB11707
1534,DB00019,DB12258
1535,DB00019,DB12578
1536,DB00019,DB12814
1537,DB00019,DB12839
1538,DB00019,DB12842
1539,DB00019,DB13200
1540,DB00019,DB13933
1541,DB00019,DB14700
1542,DB00019,DB14712
1543,DB00019,DB00309
1544,DB00019,DB00361
1545,DB00019,DB00541
1546,DB00019,DB00570
1547,DB00019,DB05168
1548,DB00019,DB11641
1549,DB00019,DB13374
1550,DB00020,DB00290
1551,DB00020,DB00531
1552,DB00020,DB00309
1553,DB00020,DB00361
1554,DB00020,DB00541
1555,DB00020,DB00570
1556,DB00020,DB05168
1557,DB00020,DB11641
1558,DB00020,DB13374
1559,DB00022,DB06643
1560,DB00022,DB00005
1561,DB00022,DB00008
1562,DB00022,DB00011
1563,DB00022,DB00018
1564,DB00022,DB00026
1565,DB00022,DB00033
1566,DB00022,DB00034
1567,DB00022,DB00051
1568,DB00022,DB00056
1569,DB00022,DB00059
1570,DB00022,DB00065
1571,DB00022,DB00068
1572,DB00022,DB00069
1573,DB00022,DB00073
1574,DB00022,DB00074
1575,DB00022,DB00075
1576,DB00022,DB00078
1577,DB00022,DB00081
1578,DB00022,DB00087
1579,DB00022,DB00092
1580,DB00022,DB00095
1581,DB00022,DB00098
1582,DB00022,DB00105
1583,DB00022,DB00111
1584,DB00022,DB00112
1585,DB00022,DB00120
1586,DB00022,DB00180
1587,DB00022,DB00242
1588,DB00022,DB00276
1589,DB00022,DB00290
1590,DB00022,DB00291
1591,DB00022,DB00293
1592,DB00022,DB00305
1593,DB00022,DB00307
1594,DB00022,DB00309
1595,DB00022,DB00322
1596,DB00022,DB00328
1597,DB00022,DB00352
1598,DB00022,DB00361
1599,DB00022,DB00380
1600,DB00022,DB00394
1601,DB00022,DB00428
1602,DB00022,DB00432
1603,DB00022,DB00441
1604,DB00022,DB00443
1605,DB00022,DB00444
1606,DB00022,DB00445
1607,DB00022,DB00446
1608,DB00022,DB00480
1609,DB00022,DB00488
1610,DB00022,DB00515
1611,DB00022,DB00526
1612,DB00022,DB00531
1613,DB00022,DB00541
1614,DB00022,DB00550
1615,DB00022,DB00552
1616,DB00022,DB00563
1617,DB00022,DB00570
1618,DB00022,DB00588
1619,DB00022,DB00591
1620,DB00022,DB00601
1621,DB00022,DB00620
1622,DB00022,DB00631
1623,DB00022,DB00635
1624,DB00022,DB00687
1625,DB00022,DB00688
1626,DB00022,DB00694
1627,DB00022,DB00755
1628,DB00022,DB00762
1629,DB00022,DB00763
1630,DB00022,DB00764
1631,DB00022,DB00795
1632,DB00022,DB00853
1633,DB00022,DB00859
1634,DB00022,DB00860
1635,DB00022,DB00877
1636,DB00022,DB00888
1637,DB00022,DB00928
1638,DB00022,DB00958
1639,DB00022,DB00959
1640,DB00022,DB00970
1641,DB00022,DB00987
1642,DB00022,DB00997
1643,DB00022,DB01005
1644,DB00022,DB01008
1645,DB00022,DB01024
1646,DB00022,DB01030
1647,DB00022,DB01033
1648,DB00022,DB01041
1649,DB00022,DB01042
1650,DB00022,DB01073
1651,DB00022,DB01099
1652,DB00022,DB01108
1653,DB00022,DB01168
1654,DB00022,DB01169
1655,DB00022,DB01177
1656,DB00022,DB01181
1657,DB00022,DB01196
1658,DB00022,DB01204
1659,DB00023,DB00012
1660,DB00023,DB00016
1661,DB00023,DB08894
1662,DB00023,DB09107
1663,DB00023,DB01234
1664,DB00023,DB00563
1665,DB00023,DB00619
1666,DB00023,DB00252
1667,DB00023,DB00279
1668,DB00023,DB00451
1669,DB00023,DB00532
1670,DB00023,DB00564
1671,DB00023,DB00695
1672,DB00023,DB00698
1673,DB00023,DB00754
1674,DB00023,DB00939
1675,DB00023,DB01109
1676,DB00023,DB01219
1677,DB00023,DB01320
1678,DB00023,DB01583
1679,DB00023,DB08899
1680,DB00023,DB08984
1681,DB00023,DB12425
1682,DB00023,DB13396
1683,DB00024,DB01344
1684,DB00024,DB00255
1685,DB00024,DB00269
1686,DB00024,DB00286
1687,DB00024,DB00783
1688,DB00024,DB00977
1689,DB00024,DB01357
1690,DB00024,DB04573
1691,DB00024,DB04574
1692,DB00024,DB04575
1693,DB00024,DB07931
1694,DB00024,DB09070
1695,DB00024,DB09317
1696,DB00024,DB09318
1697,DB00024,DB09369
1698,DB00024,DB09381
1699,DB00024,DB11478
1700,DB00024,DB11674
1701,DB00024,DB12487
1702,DB00024,DB13143
1703,DB00024,DB13386
1704,DB00024,DB13418
1705,DB00024,DB13952
1706,DB00024,DB13953
1707,DB00024,DB13954
1708,DB00024,DB13956
1709,DB00024,DB15334
1710,DB00024,DB15335
1711,DB00024,DB00176
1712,DB00024,DB00215
1713,DB00024,DB00472
1714,DB00024,DB00476
1715,DB00024,DB00656
1716,DB00024,DB00715
1717,DB00024,DB01104
1718,DB00024,DB01105
1719,DB00024,DB01149
1720,DB00024,DB01175
1721,DB00024,DB04832
1722,DB00024,DB04884
1723,DB00024,DB04896
1724,DB00024,DB06700
1725,DB00024,DB06731
1726,DB00024,DB08918
1727,DB00024,DB08953
1728,DB00024,DB12693
1729,DB00024,DB13233
1730,DB00024,DB00930
1731,DB00024,DB00258
1732,DB00024,DB00326
1733,DB00024,DB01164
1734,DB00024,DB01373
1735,DB00024,DB06724
1736,DB00024,DB11093
1737,DB00024,DB11126
1738,DB00024,DB11348
1739,DB00024,DB13142
1740,DB00024,DB13231
1741,DB00024,DB13365
1742,DB00024,DB13590
1743,DB00024,DB13800
1744,DB00024,DB14577
1745,DB00024,DB14684
1746,DB00024,DB06792
1747,DB00024,DB09210
1748,DB00024,DB00331
1749,DB00024,DB00067
1750,DB00024,DB00093
1751,DB00024,DB00247
1752,DB00024,DB00320
1753,DB00024,DB00669
1754,DB00024,DB00696
1755,DB00024,DB00907
1756,DB00024,DB00952
1757,DB00024,DB02234
1758,DB00024,DB02638
1759,DB00024,DB02860
1760,DB00024,DB06694
1761,DB00024,DB06707
1762,DB00024,DB06711
1763,DB00024,DB09202
1764,DB00024,DB11842
1765,DB00024,DB13251
1766,DB00024,DB13394
1767,DB00024,DB13464
1768,DB00024,DB13517
1769,DB00024,DB14642
1770,DB00024,DB00233
1771,DB00024,DB00244
1772,DB00024,DB00795
1773,DB00024,DB00861
1774,DB00024,DB00936
1775,DB00024,DB00945
1776,DB00024,DB01014
1777,DB00024,DB01250
1778,DB00024,DB01294
1779,DB00024,DB06251
1780,DB00024,DB06807
1781,DB00024,DB09543
1782,DB00024,DB12445
1783,DB00025,DB00513
1784,DB00025,DB00058
1785,DB00025,DB00170
1786,DB00025,DB00302
1787,DB00025,DB06692
1788,DB00025,DB11091
1789,DB00025,DB13244
1790,DB00025,DB13729
1791,DB00025,DB12726
1792,DB00025,DB00001
1793,DB00025,DB00006
1794,DB00025,DB00009
1795,DB00025,DB00013
1796,DB00025,DB00015
1797,DB00025,DB00029
1798,DB00025,DB00031
1799,DB00025,DB00054
1800,DB00025,DB00055
1801,DB00025,DB00086
1802,DB00025,DB00266
1803,DB00025,DB00278
1804,DB00025,DB00407
1805,DB00025,DB00498
1806,DB00025,DB00569
1807,DB00025,DB00682
1808,DB00025,DB00686
1809,DB00025,DB00945
1810,DB00025,DB00946
1811,DB00025,DB00975
1812,DB00025,DB01088
1813,DB00025,DB01109
1814,DB00025,DB01225
1815,DB00025,DB01240
1816,DB00025,DB01418
1817,DB00025,DB03410
1818,DB00025,DB04665
1819,DB00025,DB04898
1820,DB00025,DB04925
1821,DB00025,DB04932
1822,DB00025,DB05099
1823,DB00025,DB05229
1824,DB00025,DB05254
1825,DB00025,DB06209
1826,DB00025,DB06228
1827,DB00025,DB06271
1828,DB00025,DB06406
1829,DB00025,DB06441
1830,DB00025,DB06543
1831,DB00025,DB06605
1832,DB00025,DB06635
1833,DB00025,DB06679
1834,DB00025,DB06695
1835,DB00025,DB06754
1836,DB00025,DB06779
1837,DB00025,DB06822
1838,DB00025,DB07767
1839,DB00025,DB08496
1840,DB00025,DB08794
1841,DB00025,DB08813
1842,DB00025,DB08814
1843,DB00025,DB08816
1844,DB00025,DB08994
1845,DB00025,DB09030
1846,DB00025,DB09075
1847,DB00025,DB09125
1848,DB00025,DB09154
1849,DB00025,DB09255
1850,DB00025,DB09258
1851,DB00025,DB09259
1852,DB00025,DB09260
1853,DB00025,DB09261
1854,DB00025,DB11095
1855,DB00025,DB11154
1856,DB00025,DB11166
1857,DB00025,DB11312
1858,DB00025,DB11598
1859,DB00025,DB11984
1860,DB00025,DB12289
1861,DB00025,DB12364
1862,DB00025,DB12598
1863,DB00025,DB12831
1864,DB00025,DB13136
1865,DB00025,DB13149
1866,DB00025,DB13199
1867,DB00025,DB13275
1868,DB00025,DB13347
1869,DB00025,DB13451
1870,DB00025,DB13616
1871,DB00025,DB13646
1872,DB00025,DB14055
1873,DB00025,DB14094
1874,DB00025,DB14598
1875,DB00025,DB14726
1876,DB00025,DB06294
1877,DB00026,DB00005
1878,DB00026,DB00051
1879,DB00026,DB00065
1880,DB00026,DB04956
1881,DB00026,DB06674
1882,DB00026,DB08904
1883,DB00026,DB06643
1884,DB00026,DB00008
1885,DB00026,DB00011
1886,DB00026,DB00018
1887,DB00026,DB00022
1888,DB00026,DB00033
1889,DB00026,DB00034
1890,DB00026,DB00041
1891,DB00026,DB00056
1892,DB00026,DB00059
1893,DB00026,DB00068
1894,DB00026,DB00069
1895,DB00026,DB00073
1896,DB00026,DB00074
1897,DB00026,DB00075
1898,DB00026,DB00078
1899,DB00026,DB00081
1900,DB00026,DB00087
1901,DB00026,DB00092
1902,DB00026,DB00095
1903,DB00026,DB00098
1904,DB00026,DB00105
1905,DB00026,DB00111
1906,DB00026,DB00112
1907,DB00026,DB00120
1908,DB00026,DB00242
1909,DB00026,DB00276
1910,DB00026,DB00290
1911,DB00026,DB00291
1912,DB00026,DB00293
1913,DB00026,DB00305
1914,DB00026,DB00322
1915,DB00026,DB00352
1916,DB00026,DB00380
1917,DB00026,DB00428
1918,DB00026,DB00432
1919,DB00026,DB00441
1920,DB00026,DB00445
1921,DB00026,DB00446
1922,DB00026,DB00480
1923,DB00026,DB00488
1924,DB00026,DB00515
1925,DB00026,DB00526
1926,DB00026,DB00550
1927,DB00026,DB00552
1928,DB00026,DB00601
1929,DB00026,DB00631
1930,DB00026,DB00763
1931,DB00026,DB00795
1932,DB00026,DB00853
1933,DB00026,DB00859
1934,DB00026,DB00888
1935,DB00026,DB00928
1936,DB00026,DB00958
1937,DB00026,DB00970
1938,DB00026,DB01005
1939,DB00026,DB01024
1940,DB00026,DB01030
1941,DB00026,DB01033
1942,DB00026,DB01042
1943,DB00026,DB01073
1944,DB00026,DB01099
1945,DB00026,DB01168
1946,DB00026,DB01169
1947,DB00026,DB01204
1948,DB00026,DB01206
1949,DB00026,DB01257
1950,DB00026,DB01262
1951,DB00026,DB01280
1952,DB00026,DB01423
1953,DB00026,DB01816
1954,DB00026,DB02546
1955,DB00026,DB02806
1956,DB00026,DB03523
1957,DB00026,DB05258
1958,DB00026,DB05259
1959,DB00026,DB05260
1960,DB00026,DB05459
1961,DB00026,DB05472
1962,DB00026,DB06273
1963,DB00026,DB06372
1964,DB00026,DB06612
1965,DB00026,DB06662
1966,DB00026,DB06681
1967,DB00026,DB06813
1968,DB00026,DB08059
1969,DB00026,DB08871
1970,DB00026,DB08879
1971,DB00026,DB08880
1972,DB00026,DB08889
1973,DB00026,DB08908
1974,DB00026,DB08935
1975,DB00026,DB09029
1976,DB00026,DB09033
1977,DB00027,DB12768
1978,DB00027,DB00266
1979,DB00027,DB00498
1980,DB00027,DB00682
1981,DB00027,DB00946
1982,DB00027,DB01418
1983,DB00027,DB03410
1984,DB00027,DB04665
1985,DB00027,DB08496
1986,DB00027,DB08794
1987,DB00027,DB13136
1988,DB00027,DB13275
1989,DB00027,DB13347
1990,DB00027,DB13451
1991,DB00027,DB14055
1992,DB00027,DB14443
1993,DB00028,DB00255
1994,DB00028,DB00269
1995,DB00028,DB00286
1996,DB00028,DB00655
1997,DB00028,DB00783
1998,DB00028,DB00890
1999,DB00028,DB00977
2000,DB00028,DB01357
2001,DB00028,DB04573
2002,DB00028,DB04574
2003,DB00028,DB04575
2004,DB00028,DB07931
2005,DB00028,DB09070
2006,DB00028,DB09317
2007,DB00028,DB09318
2008,DB00028,DB09369
2009,DB00028,DB09381
2010,DB00028,DB11478
2011,DB00028,DB11674
2012,DB00028,DB12487
2013,DB00028,DB13143
2014,DB00028,DB13386
2015,DB00028,DB13418
2016,DB00028,DB13952
2017,DB00028,DB13953
2018,DB00028,DB13954
2019,DB00028,DB13956
2020,DB00028,DB15334
2021,DB00028,DB15335
2022,DB00028,DB00002
2023,DB00028,DB00043
2024,DB00028,DB00051
2025,DB00028,DB00054
2026,DB00028,DB00056
2027,DB00028,DB00057
2028,DB00028,DB00065
2029,DB00028,DB00072
2030,DB00028,DB00073
2031,DB00028,DB00074
2032,DB00028,DB00075
2033,DB00028,DB00076
2034,DB00028,DB00078
2035,DB00028,DB00081
2036,DB00028,DB00087
2037,DB00028,DB00089
2038,DB00028,DB00095
2039,DB00028,DB00098
2040,DB00028,DB00108
2041,DB00028,DB00110
2042,DB00028,DB00111
2043,DB00028,DB00112
2044,DB00028,DB00113
2045,DB00028,DB01257
2046,DB00028,DB01269
2047,DB00028,DB01270
2048,DB00028,DB04901
2049,DB00028,DB04949
2050,DB00028,DB04956
2051,DB00028,DB04958
2052,DB00028,DB04962
2053,DB00028,DB04964
2054,DB00028,DB04988
2055,DB00028,DB05006
2056,DB00028,DB05097
2057,DB00028,DB05101
2058,DB00028,DB05111
2059,DB00028,DB05136
2060,DB00028,DB05139
2061,DB00028,DB05209
2062,DB00028,DB05304
2063,DB00028,DB05336
2064,DB00028,DB05405
2065,DB00028,DB05437
2066,DB00028,DB05459
2067,DB00028,DB05496
2068,DB00028,DB05545
2069,DB00028,DB05550
2070,DB00028,DB05555
2071,DB00028,DB05578
2072,DB00028,DB05595
2073,DB00028,DB05656
2074,DB00028,DB05679
2075,DB00028,DB05773
2076,DB00028,DB05793
2077,DB00028,DB05797
2078,DB00028,DB05889
2079,DB00028,DB05892
2080,DB00028,DB05915
2081,DB00028,DB05916
2082,DB00028,DB05941
2083,DB00028,DB05996
2084,DB00028,DB06043
2085,DB00028,DB06049
2086,DB00028,DB06050
2087,DB00028,DB06081
2088,DB00028,DB06101
2089,DB00028,DB06116
2090,DB00028,DB06162
2091,DB00028,DB06168
2092,DB00028,DB06186
2093,DB00029,DB06605
2094,DB00029,DB06695
2095,DB00029,DB01254
2096,DB00029,DB01609
2097,DB00029,DB01586
2098,DB00029,DB02123
2099,DB00029,DB02659
2100,DB00029,DB02691
2101,DB00029,DB03619
2102,DB00029,DB04348
2103,DB00029,DB05990
2104,DB00029,DB06777
2105,DB00029,DB08833
2106,DB00029,DB08834
2107,DB00029,DB08857
2108,DB00029,DB11622
2109,DB00029,DB11789
2110,DB00029,DB09075
2111,DB00029,DB09053
2112,DB00029,DB08935
2113,DB00029,DB06228
2114,DB00029,DB06206
2115,DB00029,DB09070
2116,DB00029,DB00932
2117,DB00029,DB00013
2118,DB00029,DB00163
2119,DB00029,DB09030
2120,DB00029,DB06692
2121,DB00029,DB01381
2122,DB00029,DB01181
2123,DB00029,DB00468
2124,DB00029,DB00908
2125,DB00029,DB00675
2126,DB00029,DB00539
2127,DB00029,DB00806
2128,DB00029,DB00686
2129,DB00029,DB00583
2130,DB00029,DB00255
2131,DB00029,DB00269
2132,DB00029,DB00286
2133,DB00029,DB00783
2134,DB00029,DB00977
2135,DB00029,DB01357
2136,DB00029,DB04573
2137,DB00029,DB04574
2138,DB00029,DB04575
2139,DB00029,DB07931
2140,DB00029,DB09317
2141,DB00029,DB09318
2142,DB00029,DB09369
2143,DB00029,DB09381
2144,DB00029,DB11478
2145,DB00029,DB11674
2146,DB00029,DB12487
2147,DB00029,DB13143
2148,DB00029,DB13386
2149,DB00029,DB13418
2150,DB00029,DB13952
2151,DB00029,DB13953
2152,DB00029,DB13954
2153,DB00029,DB13956
2154,DB00029,DB15334
2155,DB00029,DB15335
2156,DB00029,DB00159
2157,DB00029,DB00244
2158,DB00029,DB00328
2159,DB00029,DB00461
2160,DB00029,DB00465
2161,DB00029,DB00469
2162,DB00029,DB00482
2163,DB00029,DB00500
2164,DB00029,DB00533
2165,DB00029,DB00554
2166,DB00029,DB00573
2167,DB00029,DB00580
2168,DB00029,DB00586
2169,DB00029,DB00605
2170,DB00029,DB00712
2171,DB00029,DB00749
2172,DB00029,DB00784
2173,DB00029,DB00788
2174,DB00029,DB00795
2175,DB00029,DB00812
2176,DB00029,DB00814
2177,DB00029,DB00821
2178,DB00029,DB00861
2179,DB00029,DB00936
2180,DB00029,DB00939
2181,DB00029,DB00991
2182,DB00029,DB01009
2183,DB00029,DB01014
2184,DB00029,DB01250
2185,DB00029,DB01283
2186,DB00029,DB01397
2187,DB00029,DB01399
2188,DB00029,DB01401
2189,DB00029,DB01419
2190,DB00029,DB01424
2191,DB00029,DB01435
2192,DB00029,DB01600
2193,DB00030,DB06655
2194,DB00030,DB09046
