id,source_id,condition_id,drug_id
8185,1,765,DB00563
8186,1,655,DB00563
8187,1,897,DB00563
8188,1,870,DB00563
8189,1,1085,DB00563
8190,1,840,DB01195
8191,1,916,DB01195
8192,1,1120,DB01212
8193,1,861,DB01212
8194,1,867,DB01212
8195,1,1352,DB01212
8196,1,749,DB01212
8197,1,641,DB01212
8198,1,1231,DB01212
8199,1,570,DB01212
8200,1,1104,DB01212
8201,1,683,DB01212
8202,1,1273,DB01212
8203,1,1213,DB01212
8204,1,848,DB01212
8205,1,1032,DB01212
8206,1,650,DB01212
8207,1,1353,DB01212
8208,1,797,DB01212
8209,1,865,DB01212
8210,1,730,DB01212
8211,1,742,DB01212
8212,1,1146,DB01212
8213,1,1410,DB01212
8214,1,1008,DB01212
8215,1,608,DB06710
8216,1,1392,DB06710
8217,1,1212,DB06710
8218,1,608,DB06710
8219,1,1392,DB06710
8220,1,1212,DB06710
8221,1,608,DB06710
8222,1,1392,DB06710
8223,1,1212,DB06710
8224,1,740,DB00811
8225,1,1024,DB00811
8226,1,801,DB00811
8227,1,586,DB00811
8228,1,574,DB00811
8229,1,976,DB00811
8230,1,1126,DB00811
8231,1,1414,DB00811
8232,1,740,DB00811
8233,1,1024,DB00811
8234,1,801,DB00811
8235,1,586,DB00811
8236,1,574,DB00811
8237,1,976,DB00811
8238,1,1126,DB00811
8239,1,1414,DB00811
8240,1,740,DB00811
8241,1,1024,DB00811
8242,1,801,DB00811
8243,1,586,DB00811
8244,1,574,DB00811
8245,1,976,DB00811
8246,1,1126,DB00811
8247,1,1414,DB00811
8248,1,740,DB00811
8249,1,1024,DB00811
8250,1,801,DB00811
8251,1,586,DB00811
8252,1,574,DB00811
8253,1,976,DB00811
8254,1,1126,DB00811
8255,1,1414,DB00811
8256,1,740,DB00811
8257,1,1024,DB00811
8258,1,801,DB00811
8259,1,586,DB00811
8260,1,574,DB00811
8261,1,976,DB00811
8262,1,1126,DB00811
8263,1,1414,DB00811
8264,1,740,DB00811
8265,1,1024,DB00811
8266,1,801,DB00811
8267,1,586,DB00811
8268,1,574,DB00811
8269,1,976,DB00811
8270,1,1126,DB00811
8271,1,1414,DB00811
8272,1,848,DB00717
8273,1,1274,DB00717
8274,1,911,DB00717
8275,1,1392,DB00717
8276,1,649,DB00717
8277,1,848,DB00717
8278,1,1274,DB00717
8279,1,911,DB00717
8280,1,1392,DB00717
8281,1,649,DB00717
8282,1,630,DB04835
8283,1,952,DB04835
8284,1,957,DB04835
8285,1,1215,DB04835
8286,1,932,DB04835
8287,1,1372,DB04835
8288,1,630,DB04835
8289,1,952,DB04835
8290,1,957,DB04835
8291,1,1215,DB04835
8292,1,932,DB04835
8293,1,1372,DB04835
8294,1,991,DB00343
8295,1,916,DB00343
8296,1,624,DB00343
8297,1,1430,DB00343
8298,1,637,DB00343
8299,1,991,DB00343
8300,1,916,DB00343
8301,1,624,DB00343
8302,1,1430,DB00343
8303,1,637,DB00343
8304,1,874,DB01309
8305,1,771,DB11633
8306,1,643,DB08820
8307,1,1329,DB09078
8308,1,1170,DB09078
8309,1,1063,DB09078
8310,1,922,DB09078
8311,1,878,DB09078
8312,1,1084,DB09078
8313,1,1386,DB08918
8314,1,1202,DB01255
8315,1,1458,DB01255
8316,1,1242,DB00860
8317,1,1100,DB00860
8318,1,723,DB00860
8319,1,1010,DB00860
8320,1,952,DB00860
8321,1,815,DB00860
8322,1,1465,DB00860
8323,1,869,DB00860
8324,1,1321,DB00860
8325,1,660,DB00860
8326,1,629,DB00860
8327,1,787,DB00860
8328,1,1005,DB00860
8329,1,593,DB00860
8330,1,728,DB00860
8331,1,1298,DB00860
8332,1,1259,DB00860
8333,1,811,DB00860
8334,1,1205,DB00860
8335,1,1317,DB00860
8336,1,661,DB00860
8337,1,708,DB00860
8338,1,671,DB00860
8339,1,1082,DB00860
8340,1,1164,DB00860
8341,1,1044,DB00860
8342,1,695,DB00860
8343,1,1134,DB00860
8344,1,921,DB00860
8345,1,897,DB00860
8346,1,765,DB00860
8347,1,1460,DB00860
8348,1,870,DB00860
8349,1,1279,DB00860
8350,1,947,DB00860
8351,1,740,DB00811
8352,1,1024,DB00811
8353,1,801,DB00811
8354,1,586,DB00811
8355,1,574,DB00811
8356,1,976,DB00811
8357,1,1126,DB00811
8358,1,1414,DB00811
8359,1,740,DB00811
8360,1,1024,DB00811
8361,1,801,DB00811
8362,1,586,DB00811
8363,1,574,DB00811
8364,1,976,DB00811
8365,1,1126,DB00811
8366,1,1414,DB00811
8367,1,740,DB00811
8368,1,1024,DB00811
8369,1,801,DB00811
8370,1,586,DB00811
8371,1,574,DB00811
8372,1,976,DB00811
8373,1,1126,DB00811
8374,1,1414,DB00811
8375,1,740,DB00811
8376,1,1024,DB00811
8377,1,801,DB00811
8378,1,586,DB00811
8379,1,574,DB00811
8380,1,976,DB00811
8381,1,1126,DB00811
8382,1,1414,DB00811
8383,1,740,DB00811
8384,1,1024,DB00811
8385,1,801,DB00811
8386,1,586,DB00811
8387,1,574,DB00811
8388,1,976,DB00811
8389,1,1126,DB00811
8390,1,1414,DB00811
8391,1,1081,DB00393
8392,1,1229,DB08886
8393,1,1100,DB08886
8394,1,932,DB06817
8395,1,1372,DB06817
8396,1,605,DB00593
8397,1,899,DB00593
8398,1,1242,DB01257
8399,1,1211,DB01257
8400,1,646,DB01257
8401,1,1012,DB01257
8402,1,1064,DB01257
8403,1,1230,DB01257
8404,1,974,DB01080
8405,1,899,DB01080
8406,1,1415,DB01080
8407,1,1179,DB06794
8408,1,629,DB06794
8409,1,610,DB06794
8410,1,746,DB06794
8411,1,581,DB01046
8412,1,577,DB01046
8413,1,777,DB08932
8414,1,672,DB08932
8415,1,669,DB08932
8416,1,1147,DB08932
8417,1,837,DB08932
8418,1,994,DB01192
8419,1,1337,DB01192
8420,1,1332,DB01610
8421,1,1372,DB00932
8422,1,1287,DB00724
8423,1,1261,DB00724
8424,1,698,DB00724
8425,1,1228,DB00724
8426,1,1247,DB00724
8427,1,1287,DB00724
8428,1,1261,DB00724
8429,1,698,DB00724
8430,1,1228,DB00724
8431,1,1247,DB00724
8432,1,1287,DB00724
8433,1,1261,DB00724
8434,1,698,DB00724
8435,1,1228,DB00724
8436,1,1247,DB00724
8437,1,773,DB00259
8438,1,861,DB01627
8439,1,1219,DB01627
8440,1,861,DB01627
8441,1,1219,DB01627
8442,1,861,DB01627
8443,1,1219,DB01627
8444,1,861,DB01627
8445,1,1219,DB01627
8446,1,991,DB00343
8447,1,916,DB00343
8448,1,624,DB00343
8449,1,1430,DB00343
8450,1,637,DB00343
8451,1,991,DB00343
8452,1,916,DB00343
8453,1,624,DB00343
8454,1,1430,DB00343
8455,1,637,DB00343
8456,1,969,DB01190
8457,1,623,DB01190
8458,1,1347,DB01190
8459,1,861,DB01190
8460,1,911,DB01190
8461,1,979,DB01190
8462,1,807,DB01190
8463,1,1165,DB01190
8464,1,683,DB01190
8465,1,656,DB01190
8466,1,1426,DB01190
8467,1,969,DB01190
8468,1,623,DB01190
8469,1,1347,DB01190
8470,1,861,DB01190
8471,1,911,DB01190
8472,1,979,DB01190
8473,1,807,DB01190
8474,1,1165,DB01190
8475,1,683,DB01190
8476,1,656,DB01190
8477,1,1426,DB01190
8478,1,969,DB01190
8479,1,623,DB01190
8480,1,1347,DB01190
8481,1,861,DB01190
8482,1,911,DB01190
8483,1,979,DB01190
8484,1,807,DB01190
8485,1,1165,DB01190
8486,1,683,DB01190
8487,1,656,DB01190
8488,1,1426,DB01190
8489,1,969,DB01190
8490,1,623,DB01190
8491,1,1347,DB01190
8492,1,861,DB01190
8493,1,911,DB01190
8494,1,979,DB01190
8495,1,807,DB01190
8496,1,1165,DB01190
8497,1,683,DB01190
8498,1,656,DB01190
8499,1,1426,DB01190
8500,1,1337,DB01175
8501,1,1311,DB01175
8502,1,684,DB01175
8503,1,595,DB01175
8504,1,1334,DB01175
8505,1,826,DB01175
8506,1,1109,DB01175
8507,1,1337,DB01175
8508,1,1311,DB01175
8509,1,684,DB01175
8510,1,595,DB01175
8511,1,1334,DB01175
8512,1,826,DB01175
8513,1,1109,DB01175
8514,1,1337,DB01175
8515,1,1311,DB01175
8516,1,684,DB01175
8517,1,595,DB01175
8518,1,1334,DB01175
8519,1,826,DB01175
8520,1,1109,DB01175
8521,1,969,DB01190
8522,1,623,DB01190
8523,1,1347,DB01190
8524,1,861,DB01190
8525,1,911,DB01190
8526,1,979,DB01190
8527,1,807,DB01190
8528,1,1165,DB01190
8529,1,683,DB01190
8530,1,656,DB01190
8531,1,1426,DB01190
8532,1,810,DB00281
8533,1,1023,DB00281
8534,1,840,DB00281
8535,1,994,DB00281
8536,1,1177,DB00281
8537,1,1218,DB00281
8538,1,1222,DB00281
8539,1,1390,DB00281
8540,1,871,DB00281
8541,1,810,DB00281
8542,1,1023,DB00281
8543,1,840,DB00281
8544,1,994,DB00281
8545,1,1177,DB00281
8546,1,1218,DB00281
8547,1,1222,DB00281
8548,1,1390,DB00281
8549,1,871,DB00281
8550,1,810,DB00281
8551,1,1023,DB00281
8552,1,840,DB00281
8553,1,994,DB00281
8554,1,1177,DB00281
8555,1,1218,DB00281
8556,1,1222,DB00281
8557,1,1390,DB00281
8558,1,871,DB00281
8559,1,1119,DB00608
8560,1,1377,DB00608
8561,1,1200,DB00608
8562,1,1186,DB00608
8563,1,1215,DB00608
8564,1,678,DB00608
8565,1,867,DB00798
8566,1,1032,DB00798
8567,1,856,DB00798
8568,1,691,DB00798
8569,1,641,DB00798
8570,1,861,DB00798
8571,1,1231,DB00798
8572,1,730,DB00798
8573,1,742,DB00798
8574,1,735,DB00388
8575,1,768,DB00388
8576,1,934,DB00388
8577,1,624,DB00388
8578,1,1440,DB00388
8579,1,900,DB00388
8580,1,1192,DB00388
8581,1,934,DB00388
8582,1,768,DB00388
8583,1,735,DB00388
8584,1,624,DB00388
8585,1,1440,DB00388
8586,1,900,DB00388
8587,1,1192,DB00388
8588,1,1337,DB00370
8589,1,684,DB00370
8590,1,682,DB00370
8591,1,595,DB00370
8592,1,700,DB00370
8593,1,1315,DB00370
8594,1,1109,DB00370
8595,1,600,DB09074
8596,1,635,DB06043
8597,1,629,DB00218
8598,1,1071,DB00218
8599,1,1032,DB00218
8600,1,856,DB00218
8601,1,650,DB00218
8602,1,1347,DB00218
8603,1,641,DB00218
8604,1,861,DB00218
8605,1,979,DB00218
8606,1,1449,DB00218
8607,1,797,DB00218
8608,1,1013,DB00218
8609,1,1008,DB00218
8610,1,865,DB00218
8611,1,730,DB00218
8612,1,629,DB00218
8613,1,1071,DB00218
8614,1,1032,DB00218
8615,1,856,DB00218
8616,1,650,DB00218
8617,1,1347,DB00218
8618,1,641,DB00218
8619,1,861,DB00218
8620,1,979,DB00218
8621,1,1449,DB00218
8622,1,797,DB00218
8623,1,1013,DB00218
8624,1,1008,DB00218
8625,1,865,DB00218
8626,1,730,DB00218
8627,1,629,DB00218
8628,1,1071,DB00218
8629,1,1032,DB00218
8630,1,856,DB00218
8631,1,650,DB00218
8632,1,1347,DB00218
8633,1,641,DB00218
8634,1,861,DB00218
8635,1,979,DB00218
8636,1,1449,DB00218
8637,1,797,DB00218
8638,1,1013,DB00218
8639,1,1008,DB00218
8640,1,865,DB00218
8641,1,730,DB00218
8642,1,634,DB01137
8643,1,1071,DB01137
8644,1,622,DB01137
8645,1,1032,DB01137
8646,1,856,DB01137
8647,1,650,DB01137
8648,1,1347,DB01137
8649,1,641,DB01137
8650,1,861,DB01137
8651,1,962,DB01137
8652,1,1449,DB01137
8653,1,745,DB01137
8654,1,1008,DB01137
8655,1,730,DB01137
8656,1,590,DB01036
8657,1,709,DB01036
8658,1,639,DB01409
8659,1,672,DB01409
8660,1,797,DB01409
8661,1,1419,DB01409
8662,1,1421,DB01409
8663,1,831,DB00626
8664,1,861,DB00626
8665,1,815,DB00626
8666,1,1370,DB00626
8667,1,948,DB00459
8668,1,1298,DB01014
8669,1,1298,DB01014
8670,1,1215,DB00580
8671,1,587,DB00580
8672,1,994,DB00580
8673,1,1215,DB00580
8674,1,587,DB00580
8675,1,994,DB00580
8676,1,1097,DB01229
8677,1,1030,DB01229
8678,1,667,DB01229
8679,1,1212,DB01229
8680,1,1288,DB01229
8681,1,1237,DB01229
8682,1,821,DB01229
8683,1,1190,DB01229
8684,1,1394,DB01229
8685,1,833,DB01229
8686,1,600,DB01229
8687,1,666,DB01229
8688,1,637,DB00700
8689,1,1094,DB00566
8690,1,879,DB00999
8691,1,708,DB00999
8692,1,637,DB00999
8693,1,1010,DB00999
8694,1,932,DB00649
8695,1,1372,DB00649
8696,1,891,DB00512
8697,1,861,DB00512
8698,1,797,DB00512
8699,1,683,DB00512
8700,1,1370,DB00512
8701,1,831,DB00512
8702,1,712,DB00512
8703,1,742,DB00512
8704,1,1246,DB00512
8705,1,810,DB00281
8706,1,1023,DB00281
8707,1,840,DB00281
8708,1,994,DB00281
8709,1,1177,DB00281
8710,1,1218,DB00281
8711,1,1222,DB00281
8712,1,1390,DB00281
8713,1,871,DB00281
8714,1,810,DB00281
8715,1,1023,DB00281
8716,1,840,DB00281
8717,1,994,DB00281
8718,1,1177,DB00281
8719,1,1218,DB00281
8720,1,1222,DB00281
8721,1,1390,DB00281
8722,1,871,DB00281
8723,1,810,DB00281
8724,1,1023,DB00281
8725,1,840,DB00281
8726,1,994,DB00281
8727,1,1177,DB00281
8728,1,1218,DB00281
8729,1,1222,DB00281
8730,1,1390,DB00281
8731,1,871,DB00281
8732,1,969,DB01190
8733,1,623,DB01190
8734,1,1347,DB01190
8735,1,861,DB01190
8736,1,911,DB01190
8737,1,979,DB01190
8738,1,807,DB01190
8739,1,1165,DB01190
8740,1,683,DB01190
8741,1,656,DB01190
8742,1,1426,DB01190
8743,1,969,DB01190
8744,1,623,DB01190
8745,1,1347,DB01190
8746,1,861,DB01190
8747,1,911,DB01190
8748,1,979,DB01190
8749,1,807,DB01190
8750,1,1165,DB01190
8751,1,683,DB01190
8752,1,656,DB01190
8753,1,1426,DB01190
8754,1,969,DB01190
8755,1,623,DB01190
8756,1,1347,DB01190
8757,1,861,DB01190
8758,1,911,DB01190
8759,1,979,DB01190
8760,1,807,DB01190
8761,1,1165,DB01190
8762,1,683,DB01190
8763,1,656,DB01190
8764,1,1426,DB01190
8765,1,1242,DB00635
8766,1,1180,DB00635
8767,1,896,DB00635
8768,1,1010,DB00635
8769,1,952,DB00635
8770,1,815,DB00635
8771,1,869,DB00635
8772,1,1321,DB00635
8773,1,621,DB00635
8774,1,787,DB00635
8775,1,593,DB00635
8776,1,728,DB00635
8777,1,1298,DB00635
8778,1,1259,DB00635
8779,1,1205,DB00635
8780,1,811,DB00635
8781,1,671,DB00635
8782,1,1044,DB00635
8783,1,695,DB00635
8784,1,921,DB00635
8785,1,1029,DB00635
8786,1,872,DB00635
8787,1,655,DB00635
8788,1,765,DB00635
8789,1,1134,DB00635
8790,1,1279,DB00635
8791,1,994,DB01069
8792,1,891,DB01069
8793,1,1099,DB01069
8794,1,576,DB01069
8795,1,994,DB01069
8796,1,891,DB01069
8797,1,1099,DB01069
8798,1,576,DB01069
8799,1,994,DB01069
8800,1,891,DB01069
8801,1,1099,DB01069
8802,1,576,DB01069
8803,1,1121,DB00772
8804,1,805,DB00683
8805,1,632,DB00683
8806,1,1109,DB00683
8807,1,1195,DB00341
8808,1,619,DB00341
8809,1,1347,DB00341
8810,1,1050,DB00341
8811,1,978,DB00341
8812,1,1195,DB00341
8813,1,619,DB00341
8814,1,1347,DB00341
8815,1,1050,DB00341
8816,1,978,DB00341
8817,1,1195,DB00341
8818,1,619,DB00341
8819,1,1347,DB00341
8820,1,1050,DB00341
8821,1,978,DB00341
8822,1,1195,DB00341
8823,1,619,DB00341
8824,1,1347,DB00341
8825,1,1050,DB00341
8826,1,978,DB00341
8827,1,1242,DB00091
8828,1,1418,DB00091
8829,1,875,DB00091
8830,1,948,DB00091
8831,1,794,DB00091
8832,1,1010,DB00091
8833,1,952,DB00091
8834,1,1465,DB00091
8835,1,1466,DB00091
8836,1,728,DB00091
8837,1,872,DB00091
8838,1,1215,DB00091
8839,1,776,DB00091
8840,1,689,DB00091
8841,1,1242,DB00091
8842,1,1418,DB00091
8843,1,875,DB00091
8844,1,948,DB00091
8845,1,794,DB00091
8846,1,1010,DB00091
8847,1,952,DB00091
8848,1,1465,DB00091
8849,1,1466,DB00091
8850,1,728,DB00091
8851,1,872,DB00091
8852,1,1215,DB00091
8853,1,776,DB00091
8854,1,689,DB00091
8855,1,1242,DB00091
8856,1,1418,DB00091
8857,1,875,DB00091
8858,1,948,DB00091
8859,1,794,DB00091
8860,1,1010,DB00091
8861,1,952,DB00091
8862,1,1465,DB00091
8863,1,1466,DB00091
8864,1,728,DB00091
8865,1,872,DB00091
8866,1,1215,DB00091
8867,1,776,DB00091
8868,1,689,DB00091
8869,1,1242,DB00091
8870,1,1418,DB00091
8871,1,875,DB00091
8872,1,948,DB00091
8873,1,794,DB00091
8874,1,1010,DB00091
8875,1,952,DB00091
8876,1,1465,DB00091
8877,1,1466,DB00091
8878,1,728,DB00091
8879,1,872,DB00091
8880,1,1215,DB00091
8881,1,776,DB00091
8882,1,689,DB00091
8883,1,1152,DB01364
8884,1,1214,DB01364
8885,1,734,DB01364
8886,1,1152,DB01364
8887,1,1214,DB01364
8888,1,734,DB01364
8889,1,612,DB00909
8890,1,953,DB00909
8891,1,899,DB00909
8892,1,1051,DB00909
8893,1,612,DB00909
8894,1,953,DB00909
8895,1,899,DB00909
8896,1,1051,DB00909
8897,1,1448,DB00273
8898,1,927,DB00273
8899,1,612,DB00273
8900,1,1457,DB00273
8901,1,953,DB00273
8902,1,994,DB00273
8903,1,1268,DB00273
8904,1,899,DB00273
8905,1,717,DB00273
8906,1,702,DB00273
8907,1,1334,DB00273
8908,1,1363,DB00273
8909,1,1448,DB00273
8910,1,927,DB00273
8911,1,612,DB00273
8912,1,1457,DB00273
8913,1,953,DB00273
8914,1,994,DB00273
8915,1,1268,DB00273
8916,1,899,DB00273
8917,1,717,DB00273
8918,1,702,DB00273
8919,1,1334,DB00273
8920,1,1363,DB00273
8921,1,778,DB01008
8922,1,1278,DB01008
8923,1,1319,DB01008
8924,1,783,DB01008
8925,1,671,DB01008
8926,1,778,DB01008
8927,1,1278,DB01008
8928,1,1319,DB01008
8929,1,783,DB01008
8930,1,671,DB01008
8931,1,778,DB01008
8932,1,1278,DB01008
8933,1,1319,DB01008
8934,1,783,DB01008
8935,1,671,DB01008
8936,1,911,DB00210
8937,1,911,DB00210
8938,1,1242,DB00091
8939,1,1418,DB00091
8940,1,875,DB00091
8941,1,948,DB00091
8942,1,794,DB00091
8943,1,1010,DB00091
8944,1,952,DB00091
8945,1,1465,DB00091
8946,1,1466,DB00091
8947,1,728,DB00091
8948,1,872,DB00091
8949,1,1215,DB00091
8950,1,776,DB00091
8951,1,689,DB00091
8952,1,890,DB00279
8953,1,799,DB00279
8954,1,611,DB00279
8955,1,1468,DB00279
8956,1,892,DB00279
8957,1,823,DB00279
8958,1,1194,DB00279
8959,1,890,DB00279
8960,1,799,DB00279
8961,1,611,DB00279
8962,1,1468,DB00279
8963,1,892,DB00279
8964,1,823,DB00279
8965,1,1194,DB00279
8966,1,1182,DB12243
8967,1,853,DB00747
8968,1,735,DB00747
8969,1,1053,DB00747
8970,1,824,DB00747
8971,1,1391,DB00747
8972,1,1099,DB00747
8973,1,1431,DB00747
8974,1,1403,DB00747
8975,1,1359,DB00284
8976,1,969,DB01190
8977,1,623,DB01190
8978,1,1347,DB01190
8979,1,861,DB01190
8980,1,911,DB01190
8981,1,979,DB01190
8982,1,807,DB01190
8983,1,1165,DB01190
8984,1,683,DB01190
8985,1,656,DB01190
8986,1,1426,DB01190
8987,1,787,DB08870
8988,1,1100,DB08870
8989,1,1209,DB08870
8990,1,1131,DB08870
8991,1,1043,DB08870
8992,1,765,DB08870
8993,1,668,DB08870
8994,1,1407,DB00526
8995,1,1140,DB00526
8996,1,1345,DB00526
8997,1,885,DB00526
8998,1,917,DB00526
8999,1,821,DB00526
9000,1,1176,DB00526
9001,1,833,DB00526
9002,1,1245,DB00526
9003,1,1332,DB00369
9004,1,1456,DB00369
9005,1,810,DB00281
9006,1,1023,DB00281
9007,1,840,DB00281
9008,1,994,DB00281
9009,1,1177,DB00281
9010,1,1218,DB00281
9011,1,1222,DB00281
9012,1,1390,DB00281
9013,1,871,DB00281
9014,1,612,DB00315
9015,1,1337,DB00425
9016,1,941,DB00425
9017,1,684,DB00425
9018,1,682,DB00425
9019,1,1315,DB00425
9020,1,1337,DB00425
9021,1,941,DB00425
9022,1,684,DB00425
9023,1,682,DB00425
9024,1,1315,DB00425
9025,1,1337,DB00425
9026,1,941,DB00425
9027,1,684,DB00425
9028,1,682,DB00425
9029,1,1315,DB00425
9030,1,1071,DB06151
9031,1,966,DB06151
9032,1,796,DB06151
9033,1,834,DB06151
9034,1,643,DB06151
9035,1,797,DB06151
9036,1,1419,DB06151
9037,1,1421,DB06151
9038,1,1071,DB06151
9039,1,966,DB06151
9040,1,796,DB06151
9041,1,834,DB06151
9042,1,643,DB06151
9043,1,797,DB06151
9044,1,1419,DB06151
9045,1,1421,DB06151
9046,1,1195,DB00455
9047,1,619,DB00455
9048,1,1347,DB00455
9049,1,1050,DB00455
9050,1,978,DB00455
9051,1,1195,DB00455
9052,1,619,DB00455
9053,1,1347,DB00455
9054,1,1050,DB00455
9055,1,978,DB00455
9056,1,1195,DB00455
9057,1,619,DB00455
9058,1,1347,DB00455
9059,1,1050,DB00455
9060,1,978,DB00455
9061,1,1195,DB00455
9062,1,619,DB00455
9063,1,1347,DB00455
9064,1,1050,DB00455
9065,1,978,DB00455
9066,1,1195,DB00455
9067,1,619,DB00455
9068,1,1347,DB00455
9069,1,1050,DB00455
9070,1,978,DB00455
9071,1,1195,DB00455
9072,1,619,DB00455
9073,1,1347,DB00455
9074,1,1050,DB00455
9075,1,978,DB00455
9076,1,1195,DB00455
9077,1,619,DB00455
9078,1,1347,DB00455
9079,1,1050,DB00455
9080,1,978,DB00455
9081,1,1195,DB00455
9082,1,619,DB00455
9083,1,1347,DB00455
9084,1,1050,DB00455
9085,1,978,DB00455
9086,1,597,DB01058
9087,1,1318,DB01058
9088,1,751,DB01058
9089,1,1199,DB01058
9090,1,1080,DB00820
9091,1,672,DB00820
9092,1,837,DB00820
9093,1,913,DB00820
9094,1,1080,DB00820
9095,1,672,DB00820
9096,1,837,DB00820
9097,1,913,DB00820
9098,1,1080,DB00820
9099,1,672,DB00820
9100,1,837,DB00820
9101,1,913,DB00820
9102,1,1080,DB00820
9103,1,672,DB00820
9104,1,837,DB00820
9105,1,913,DB00820
9106,1,608,DB00862
9107,1,608,DB00862
9108,1,608,DB00862
9109,1,968,DB01083
9110,1,968,DB01083
9111,1,967,DB01216
9112,1,1080,DB01216
9113,1,642,DB01216
9114,1,802,DB01216
9115,1,967,DB01216
9116,1,1080,DB01216
9117,1,642,DB01216
9118,1,802,DB01216
9119,1,1242,DB00091
9120,1,1418,DB00091
9121,1,875,DB00091
9122,1,948,DB00091
9123,1,794,DB00091
9124,1,1010,DB00091
9125,1,952,DB00091
9126,1,1465,DB00091
9127,1,1466,DB00091
9128,1,728,DB00091
9129,1,872,DB00091
9130,1,1215,DB00091
9131,1,776,DB00091
9132,1,689,DB00091
9133,1,932,DB00705
9134,1,1372,DB00705
9135,1,843,DB06637
9136,1,813,DB06637
9137,1,1393,DB06637
9138,1,1009,DB06637
9139,1,980,DB06637
9140,1,843,DB06637
9141,1,813,DB06637
9142,1,1393,DB06637
9143,1,1009,DB06637
9144,1,980,DB06637
9145,1,932,DB01232
9146,1,1372,DB01232
9147,1,932,DB01232
9148,1,1372,DB01232
9149,1,1071,DB00440
9150,1,1032,DB00440
9151,1,641,DB00440
9152,1,861,DB00440
9153,1,807,DB00440
9154,1,1165,DB00440
9155,1,1008,DB00440
9156,1,641,DB00698
9157,1,730,DB00698
9158,1,1013,DB00698
9159,1,641,DB00698
9160,1,730,DB00698
9161,1,1013,DB00698
9162,1,994,DB00818
9163,1,805,DB00818
9164,1,602,DB00818
9165,1,632,DB00818
9166,1,1298,DB01250
9167,1,1166,DB00051
9168,1,674,DB00051
9169,1,1191,DB00051
9170,1,1216,DB00051
9171,1,577,DB00051
9172,1,1007,DB00051
9173,1,1466,DB00051
9174,1,1174,DB00051
9175,1,1298,DB00051
9176,1,658,DB00051
9177,1,1215,DB00051
9178,1,1418,DB00051
9179,1,1142,DB00051
9180,1,1423,DB00051
9181,1,1364,DB00051
9182,1,897,DB00051
9183,1,655,DB00051
9184,1,1443,DB00051
9185,1,1317,DB00051
9186,1,1166,DB00051
9187,1,674,DB00051
9188,1,1191,DB00051
9189,1,1216,DB00051
9190,1,577,DB00051
9191,1,1007,DB00051
9192,1,1466,DB00051
9193,1,1174,DB00051
9194,1,1298,DB00051
9195,1,658,DB00051
9196,1,1215,DB00051
9197,1,1418,DB00051
9198,1,1142,DB00051
9199,1,1423,DB00051
9200,1,1364,DB00051
9201,1,897,DB00051
9202,1,655,DB00051
9203,1,1443,DB00051
9204,1,1317,DB00051
9205,1,1448,DB00273
9206,1,927,DB00273
9207,1,612,DB00273
9208,1,1457,DB00273
9209,1,953,DB00273
9210,1,994,DB00273
9211,1,1268,DB00273
9212,1,899,DB00273
9213,1,717,DB00273
9214,1,702,DB00273
9215,1,1334,DB00273
9216,1,1363,DB00273
9217,1,1448,DB00273
9218,1,927,DB00273
9219,1,612,DB00273
9220,1,1457,DB00273
9221,1,953,DB00273
9222,1,994,DB00273
9223,1,1268,DB00273
9224,1,899,DB00273
9225,1,717,DB00273
9226,1,702,DB00273
9227,1,1334,DB00273
9228,1,1363,DB00273
9229,1,1101,DB00363
9230,1,814,DB00363
9231,1,1221,DB00363
9232,1,1441,DB00363
9233,1,1118,DB00363
9234,1,702,DB00363
9235,1,1051,DB00363
9236,1,1101,DB00363
9237,1,814,DB00363
9238,1,1221,DB00363
9239,1,1441,DB00363
9240,1,1118,DB00363
9241,1,702,DB00363
9242,1,1051,DB00363
9243,1,778,DB01008
9244,1,1278,DB01008
9245,1,1319,DB01008
9246,1,783,DB01008
9247,1,671,DB01008
9248,1,1195,DB00341
9249,1,619,DB00341
9250,1,1347,DB00341
9251,1,1050,DB00341
9252,1,978,DB00341
9253,1,1195,DB00341
9254,1,619,DB00341
9255,1,1347,DB00341
9256,1,1050,DB00341
9257,1,978,DB00341
9258,1,1097,DB08881
9259,1,1261,DB08881
9260,1,1348,DB08881
9261,1,1108,DB08881
9262,1,1030,DB08881
9263,1,994,DB01151
9264,1,1458,DB01151
9265,1,595,DB01151
9266,1,1249,DB01151
9267,1,1441,DB01267
9268,1,1221,DB01267
9269,1,814,DB01267
9270,1,932,DB00109
9271,1,1372,DB00109
9272,1,932,DB00220
9273,1,1372,DB00220
9274,1,1152,DB00938
9275,1,791,DB00938
9276,1,967,DB01126
9277,1,1080,DB01126
9278,1,802,DB01126
9279,1,1359,DB00412
9280,1,1359,DB00412
9281,1,1359,DB00412
9282,1,1242,DB00635
9283,1,1180,DB00635
9284,1,896,DB00635
9285,1,1010,DB00635
9286,1,952,DB00635
9287,1,815,DB00635
9288,1,869,DB00635
9289,1,1321,DB00635
9290,1,621,DB00635
9291,1,787,DB00635
9292,1,593,DB00635
9293,1,728,DB00635
9294,1,1298,DB00635
9295,1,1259,DB00635
9296,1,811,DB00635
9297,1,1205,DB00635
9298,1,671,DB00635
9299,1,1044,DB00635
9300,1,695,DB00635
9301,1,921,DB00635
9302,1,1029,DB00635
9303,1,872,DB00635
9304,1,655,DB00635
9305,1,765,DB00635
9306,1,1134,DB00635
9307,1,1279,DB00635
9308,1,581,DB09049
